Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;South Carolina;45;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;166;Not Applicable;Not Applicable
Total;South Carolina;45;01/10/2017;01/10/2017;;;269;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;45;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;176;Not Applicable;Not Applicable
Total;South Carolina;45;01/11/2017;01/11/2017;;;293;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;40;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;223;Not Applicable;Not Applicable
Total;South Carolina;45;01/12/2017;01/12/2017;;;366;Not Applicable;Not Applicable
Total;South Carolina;45;;;;;3706;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;21;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;37;Not Applicable;Not Applicable
Total;South Dakota;46;01/01/2017;01/01/2017;;;75;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;21;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;30;Not Applicable;Not Applicable
Total;South Dakota;46;01/02/2017;01/02/2017;;;88;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;11;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;33;Not Applicable;Not Applicable
Total;South Dakota;46;01/03/2017;01/03/2017;;;72;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;19;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;39;Not Applicable;Not Applicable
Total;South Dakota;46;01/04/2017;01/04/2017;;;75;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;33;Not Applicable;Not Applicable
Total;South Dakota;46;01/05/2017;01/05/2017;;;60;Not Applicable;Not Applicable
aaa;South Dakota;46;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;South Dakota;46;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;34;Not Applicable;Not Applicable
Total;South Dakota;46;01/06/2017;01/06/2017;;;61;Not Applicable;Not Applicable
aaa;South Dakota;46;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;19;Not Applicable;Not Applicable
Total;South Dakota;46;01/07/2017;01/07/2017;;;37;Not Applicable;Not Applicable
aaa;South Dakota;46;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;10;Not Applicable;Not Applicable
aaa;South Dakota;46;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;20;Not Applicable;Not Applicable
Total;South Dakota;46;01/08/2017;01/08/2017;;;40;Not Applicable;Not Applicable
aaa;South Dakota;46;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;35;Not Applicable;Not Applicable
Total;South Dakota;46;01/09/2017;01/09/2017;;;52;Not Applicable;Not Applicable
aaa;South Dakota;46;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;South Dakota;46;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;35;Not Applicable;Not Applicable
Total;South Dakota;46;01/10/2017;01/10/2017;;;60;Not Applicable;Not Applicable
aaa;South Dakota;46;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;South Dakota;46;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;South Dakota;46;01/11/2017;01/11/2017;;;48;Not Applicable;Not Applicable
aaa;South Dakota;46;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;11;Not Applicable;Not Applicable
aaa;South Dakota;46;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;South Dakota;46;01/12/2017;01/12/2017;;;54;Not Applicable;Not Applicable
Total;South Dakota;46;;;;;722;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;136;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;70;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;29;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;326;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2017;01/01/2017;Asthma, unspecified;J45.9;12;Not Applicable;Not Applicable
Total;Tennessee;47;01/01/2017;01/01/2017;;;627;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;10;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;128;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;59;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;29;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;335;Not Applicable;Not Applicable
Total;Tennessee;47;01/02/2017;01/02/2017;;;620;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2017;01/03/2017;Influenza with pneumonia, virus not identified;J11.0;10;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;126;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2017;01/03/2017;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;64;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;40;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;351;Not Applicable;Not Applicable
Total;Tennessee;47;01/03/2017;01/03/2017;;;662;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;112;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2017;01/04/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;61;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;292;Not Applicable;Not Applicable
Total;Tennessee;47;01/04/2017;01/04/2017;;;538;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;90;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;55;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;295;Not Applicable;Not Applicable
Total;Tennessee;47;01/05/2017;01/05/2017;;;508;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;93;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2017;01/06/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;50;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;309;Not Applicable;Not Applicable
Total;Tennessee;47;01/06/2017;01/06/2017;;;505;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;95;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;38;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;238;Not Applicable;Not Applicable
Total;Tennessee;47;01/07/2017;01/07/2017;;;429;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;81;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2017;01/08/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;35;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;259;Not Applicable;Not Applicable
Total;Tennessee;47;01/08/2017;01/08/2017;;;418;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;103;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;21;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;260;Not Applicable;Not Applicable
Total;Tennessee;47;01/09/2017;01/09/2017;;;453;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;84;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2017;01/10/2017;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;59;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;277;Not Applicable;Not Applicable
Total;Tennessee;47;01/10/2017;01/10/2017;;;489;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;114;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2017;01/11/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;41;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;252;Not Applicable;Not Applicable
Total;Tennessee;47;01/11/2017;01/11/2017;;;461;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2017;01/12/2017;Influenza with pneumonia, virus not identified;J11.0;14;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2017;01/12/2017;Bacterial pneumonia, unspecified;J15.9;13;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;140;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2017;01/12/2017;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;51;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;303;Not Applicable;Not Applicable
Total;Tennessee;47;01/12/2017;01/12/2017;;;603;Not Applicable;Not Applicable
Total;Tennessee;47;;;;;6313;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Influenza with pneumonia, influenza virus identified;J10.0;11;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Influenza with pneumonia, virus not identified;J11.0;12;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;12;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;234;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;32;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;169;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;43;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;809;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Asthma, unspecified;J45.9;14;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2017;01/01/2017;Bronchiectasis;J47;13;Not Applicable;Not Applicable
Total;Texas;48;01/01/2017;01/01/2017;;;1401;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Influenza with pneumonia, influenza virus identified;J10.0;21;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;21;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Influenza with pneumonia, virus not identified;J11.0;32;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Bronchopneumonia, unspecified;J18.0;10;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;206;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;27;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;162;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;52;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;716;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2017;01/02/2017;Asthma, unspecified;J45.9;13;Not Applicable;Not Applicable
Total;Texas;48;01/02/2017;01/02/2017;;;1318;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Influenza with pneumonia, influenza virus identified;J10.0;22;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;11;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Influenza with pneumonia, virus not identified;J11.0;11;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Bacterial pneumonia, unspecified;J15.9;10;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;208;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Emphysema, unspecified;J43.9;42;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;153;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;49;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;771;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2017;01/03/2017;Asthma, unspecified;J45.9;23;Not Applicable;Not Applicable
Total;Texas;48;01/03/2017;01/03/2017;;;1353;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2017;01/04/2017;Lobar pneumonia, unspecified;J18.1;11;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;207;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2017;01/04/2017;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;109;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;34;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;691;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2017;01/04/2017;Asthma, unspecified;J45.9;17;Not Applicable;Not Applicable
Total;Texas;48;01/04/2017;01/04/2017;;;1158;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;169;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;98;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;35;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2017;01/05/2017;Other specified chronic obstructive pulmonary disease;J44.8;10;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;651;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2017;01/05/2017;Asthma, unspecified;J45.9;14;Not Applicable;Not Applicable
Total;Texas;48;01/05/2017;01/05/2017;;;1035;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;159;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2017;01/06/2017;Emphysema, unspecified;J43.9;33;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;97;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;31;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;586;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2017;01/06/2017;Asthma, unspecified;J45.9;14;Not Applicable;Not Applicable
Total;Texas;48;01/06/2017;01/06/2017;;;967;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;162;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2017;01/07/2017;Emphysema, unspecified;J43.9;30;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;91;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;28;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;616;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2017;01/07/2017;Asthma, unspecified;J45.9;15;Not Applicable;Not Applicable
Total;Texas;48;01/07/2017;01/07/2017;;;975;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;139;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2017;01/08/2017;Emphysema, unspecified;J43.9;29;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;88;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;557;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2017;01/08/2017;Asthma, unspecified;J45.9;15;Not Applicable;Not Applicable
Total;Texas;48;01/08/2017;01/08/2017;;;885;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;160;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2017;01/09/2017;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;80;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;37;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;562;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2017;01/09/2017;Asthma, unspecified;J45.9;16;Not Applicable;Not Applicable
Total;Texas;48;01/09/2017;01/09/2017;;;920;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;160;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2017;01/10/2017;Emphysema, unspecified;J43.9;29;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;103;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;50;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;630;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2017;01/10/2017;Asthma, unspecified;J45.9;15;Not Applicable;Not Applicable
Total;Texas;48;01/10/2017;01/10/2017;;;1031;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;177;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2017;01/11/2017;Emphysema, unspecified;J43.9;25;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;124;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;38;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2017;01/11/2017;Other specified chronic obstructive pulmonary disease;J44.8;13;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;612;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2017;01/11/2017;Asthma, unspecified;J45.9;25;Not Applicable;Not Applicable
Total;Texas;48;01/11/2017;01/11/2017;;;1080;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Influenza with pneumonia, influenza virus identified;J10.0;35;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;25;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Influenza with pneumonia, virus not identified;J11.0;41;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;21;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Bacterial pneumonia, unspecified;J15.9;19;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Bronchopneumonia, unspecified;J18.0;10;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Lobar pneumonia, unspecified;J18.1;12;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;258;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Emphysema, unspecified;J43.9;43;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;129;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;47;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Other specified chronic obstructive pulmonary disease;J44.8;10;Not Applicable;Not Applicable
