Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;Oregon;41;01/07/2016;01/07/2016;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Oregon;41;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;20;Not Applicable;Not Applicable
aaa;Oregon;41;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;98;Not Applicable;Not Applicable
Total;Oregon;41;01/07/2016;01/07/2016;;;165;Not Applicable;Not Applicable
aaa;Oregon;41;01/08/2016;01/08/2016;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;Oregon;41;01/08/2016;01/08/2016;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Oregon;41;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;24;Not Applicable;Not Applicable
aaa;Oregon;41;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;101;Not Applicable;Not Applicable
Total;Oregon;41;01/08/2016;01/08/2016;;;177;Not Applicable;Not Applicable
aaa;Oregon;41;01/09/2016;01/09/2016;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;Oregon;41;01/09/2016;01/09/2016;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Oregon;41;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;Oregon;41;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;90;Not Applicable;Not Applicable
Total;Oregon;41;01/09/2016;01/09/2016;;;152;Not Applicable;Not Applicable
aaa;Oregon;41;01/10/2016;01/10/2016;Bacterial pneumonia, unspecified;J15.9;11;Not Applicable;Not Applicable
aaa;Oregon;41;01/10/2016;01/10/2016;Pneumonia, unspecified;J18.9;15;Not Applicable;Not Applicable
aaa;Oregon;41;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;Oregon;41;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;127;Not Applicable;Not Applicable
Total;Oregon;41;01/10/2016;01/10/2016;;;197;Not Applicable;Not Applicable
aaa;Oregon;41;01/11/2016;01/11/2016;Pneumonia, unspecified;J18.9;18;Not Applicable;Not Applicable
aaa;Oregon;41;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Oregon;41;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;23;Not Applicable;Not Applicable
aaa;Oregon;41;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;133;Not Applicable;Not Applicable
Total;Oregon;41;01/11/2016;01/11/2016;;;216;Not Applicable;Not Applicable
aaa;Oregon;41;01/12/2016;01/12/2016;Bacterial pneumonia, unspecified;J15.9;11;Not Applicable;Not Applicable
aaa;Oregon;41;01/12/2016;01/12/2016;Pneumonia, unspecified;J18.9;26;Not Applicable;Not Applicable
aaa;Oregon;41;01/12/2016;01/12/2016;Emphysema, unspecified;J43.9;17;Not Applicable;Not Applicable
aaa;Oregon;41;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;29;Not Applicable;Not Applicable
aaa;Oregon;41;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;131;Not Applicable;Not Applicable
Total;Oregon;41;01/12/2016;01/12/2016;;;271;Not Applicable;Not Applicable
Total;Oregon;41;;;;;2532;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/01/2016;01/01/2016;Pneumonia, unspecified;J18.9;211;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/01/2016;01/01/2016;Emphysema, unspecified;J43.9;37;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;79;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;24;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;475;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/01/2016;01/01/2016;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/01/2016;01/01/2016;;;875;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/02/2016;01/02/2016;Pneumonia, unspecified;J18.9;209;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/02/2016;01/02/2016;Emphysema, unspecified;J43.9;43;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;53;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;424;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/02/2016;01/02/2016;;;794;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Influenza with pneumonia, influenza virus identified;J10.0;13;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Influenza with pneumonia, virus not identified;J11.0;15;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Influenza with other respiratory manifestations, virus not identified;J11.1;13;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Pneumonia, unspecified;J18.9;250;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;98;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;23;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;454;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/03/2016;01/03/2016;Asthma, unspecified;J45.9;12;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/03/2016;01/03/2016;;;960;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/04/2016;01/04/2016;Influenza with pneumonia, influenza virus identified;J10.0;14;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/04/2016;01/04/2016;Influenza with pneumonia, virus not identified;J11.0;12;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/04/2016;01/04/2016;Influenza with other respiratory manifestations, virus not identified;J11.1;11;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/04/2016;01/04/2016;Pneumonia, unspecified;J18.9;210;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/04/2016;01/04/2016;Emphysema, unspecified;J43.9;26;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;68;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;18;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;456;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/04/2016;01/04/2016;;;862;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/05/2016;01/05/2016;Pneumonia, unspecified;J18.9;167;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/05/2016;01/05/2016;Emphysema, unspecified;J43.9;20;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;63;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;400;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/05/2016;01/05/2016;;;723;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/06/2016;01/06/2016;Pneumonia, unspecified;J18.9;146;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/06/2016;01/06/2016;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;52;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;399;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/06/2016;01/06/2016;;;658;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/07/2016;01/07/2016;Pneumonia, unspecified;J18.9;135;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/07/2016;01/07/2016;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;39;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;385;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/07/2016;01/07/2016;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/07/2016;01/07/2016;;;619;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/08/2016;01/08/2016;Pneumonia, unspecified;J18.9;146;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/08/2016;01/08/2016;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;51;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;373;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/08/2016;01/08/2016;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/08/2016;01/08/2016;;;642;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/09/2016;01/09/2016;Pneumonia, unspecified;J18.9;140;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/09/2016;01/09/2016;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;45;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;347;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/09/2016;01/09/2016;;;582;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/10/2016;01/10/2016;Pneumonia, unspecified;J18.9;165;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/10/2016;01/10/2016;Emphysema, unspecified;J43.9;29;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;54;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;405;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/10/2016;01/10/2016;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/10/2016;01/10/2016;;;707;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/11/2016;01/11/2016;Pneumonia, unspecified;J18.9;164;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/11/2016;01/11/2016;Emphysema, unspecified;J43.9;20;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;67;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;11;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;424;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/11/2016;01/11/2016;;;725;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/12/2016;01/12/2016;Pneumonia, unspecified;J18.9;214;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/12/2016;01/12/2016;Emphysema, unspecified;J43.9;29;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;74;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;23;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;464;Not Applicable;Not Applicable
aaa;Pennsylvania;42;01/12/2016;01/12/2016;Asthma, unspecified;J45.9;14;Not Applicable;Not Applicable
Total;Pennsylvania;42;01/12/2016;01/12/2016;;;867;Not Applicable;Not Applicable
Total;Pennsylvania;42;;;;;9014;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/01/2016;01/01/2016;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;Rhode Island;44;01/01/2016;01/01/2016;;;54;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/02/2016;01/02/2016;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;24;Not Applicable;Not Applicable
Total;Rhode Island;44;01/02/2016;01/02/2016;;;54;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/03/2016;01/03/2016;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;38;Not Applicable;Not Applicable
Total;Rhode Island;44;01/03/2016;01/03/2016;;;71;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;37;Not Applicable;Not Applicable
Total;Rhode Island;44;01/04/2016;01/04/2016;;;63;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/05/2016;01/05/2016;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;35;Not Applicable;Not Applicable
Total;Rhode Island;44;01/05/2016;01/05/2016;;;61;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/06/2016;01/06/2016;Pneumonia, unspecified;J18.9;10;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;23;Not Applicable;Not Applicable
Total;Rhode Island;44;01/06/2016;01/06/2016;;;40;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/07/2016;01/07/2016;Pneumonia, unspecified;J18.9;10;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;10;Not Applicable;Not Applicable
Total;Rhode Island;44;01/07/2016;01/07/2016;;;27;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/08/2016;01/08/2016;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;29;Not Applicable;Not Applicable
Total;Rhode Island;44;01/08/2016;01/08/2016;;;53;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;19;Not Applicable;Not Applicable
Total;Rhode Island;44;01/09/2016;01/09/2016;;;34;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;26;Not Applicable;Not Applicable
Total;Rhode Island;44;01/10/2016;01/10/2016;;;48;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/11/2016;01/11/2016;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;34;Not Applicable;Not Applicable
Total;Rhode Island;44;01/11/2016;01/11/2016;;;50;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/12/2016;01/12/2016;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;30;Not Applicable;Not Applicable
Total;Rhode Island;44;01/12/2016;01/12/2016;;;55;Not Applicable;Not Applicable
Total;Rhode Island;44;;;;;610;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2016;01/01/2016;Pneumonia, unspecified;J18.9;56;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;31;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;197;Not Applicable;Not Applicable
Total;South Carolina;45;01/01/2016;01/01/2016;;;326;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2016;01/02/2016;Pneumonia, unspecified;J18.9;64;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2016;01/02/2016;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;34;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;211;Not Applicable;Not Applicable
Total;South Carolina;45;01/02/2016;01/02/2016;;;362;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2016;01/03/2016;Pneumonia, unspecified;J18.9;53;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;198;Not Applicable;Not Applicable
Total;South Carolina;45;01/03/2016;01/03/2016;;;335;Not Applicable;Not Applicable
aaa;South Carolina;45;01/04/2016;01/04/2016;Pneumonia, unspecified;J18.9;62;Not Applicable;Not Applicable
aaa;South Carolina;45;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;32;Not Applicable;Not Applicable
aaa;South Carolina;45;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;South Carolina;45;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;191;Not Applicable;Not Applicable
Total;South Carolina;45;01/04/2016;01/04/2016;;;333;Not Applicable;Not Applicable
aaa;South Carolina;45;01/05/2016;01/05/2016;Pneumonia, unspecified;J18.9;48;Not Applicable;Not Applicable
aaa;South Carolina;45;01/05/2016;01/05/2016;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;South Carolina;45;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;35;Not Applicable;Not Applicable
aaa;South Carolina;45;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;South Carolina;45;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;171;Not Applicable;Not Applicable
Total;South Carolina;45;01/05/2016;01/05/2016;;;292;Not Applicable;Not Applicable
aaa;South Carolina;45;01/06/2016;01/06/2016;Pneumonia, unspecified;J18.9;37;Not Applicable;Not Applicable
aaa;South Carolina;45;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;South Carolina;45;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;South Carolina;45;01/06/2016;01/06/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;173;Not Applicable;Not Applicable
Total;South Carolina;45;01/06/2016;01/06/2016;;;278;Not Applicable;Not Applicable
aaa;South Carolina;45;01/07/2016;01/07/2016;Pneumonia, unspecified;J18.9;39;Not Applicable;Not Applicable
aaa;South Carolina;45;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;19;Not Applicable;Not Applicable
aaa;South Carolina;45;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;South Carolina;45;01/07/2016;01/07/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;166;Not Applicable;Not Applicable
Total;South Carolina;45;01/07/2016;01/07/2016;;;260;Not Applicable;Not Applicable
aaa;South Carolina;45;01/08/2016;01/08/2016;Pneumonia, unspecified;J18.9;26;Not Applicable;Not Applicable
aaa;South Carolina;45;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;21;Not Applicable;Not Applicable
aaa;South Carolina;45;01/08/2016;01/08/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;163;Not Applicable;Not Applicable
Total;South Carolina;45;01/08/2016;01/08/2016;;;232;Not Applicable;Not Applicable
aaa;South Carolina;45;01/09/2016;01/09/2016;Pneumonia, unspecified;J18.9;53;Not Applicable;Not Applicable
aaa;South Carolina;45;01/09/2016;01/09/2016;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;South Carolina;45;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;South Carolina;45;01/09/2016;01/09/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;151;Not Applicable;Not Applicable
Total;South Carolina;45;01/09/2016;01/09/2016;;;260;Not Applicable;Not Applicable
aaa;South Carolina;45;01/10/2016;01/10/2016;Pneumonia, unspecified;J18.9;33;Not Applicable;Not Applicable
aaa;South Carolina;45;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;30;Not Applicable;Not Applicable
aaa;South Carolina;45;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;South Carolina;45;01/10/2016;01/10/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;162;Not Applicable;Not Applicable
Total;South Carolina;45;01/10/2016;01/10/2016;;;258;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2016;01/11/2016;Pneumonia, unspecified;J18.9;45;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;32;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2016;01/11/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;198;Not Applicable;Not Applicable
Total;South Carolina;45;01/11/2016;01/11/2016;;;308;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2016;01/12/2016;Pneumonia, unspecified;J18.9;48;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;32;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2016;01/12/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;205;Not Applicable;Not Applicable
Total;South Carolina;45;01/12/2016;01/12/2016;;;316;Not Applicable;Not Applicable
Total;South Carolina;45;;;;;3560;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2016;01/01/2016;Pneumonia, unspecified;J18.9;23;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2016;01/01/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;33;Not Applicable;Not Applicable
Total;South Dakota;46;01/01/2016;01/01/2016;;;66;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2016;01/02/2016;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2016;01/02/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;South Dakota;46;01/02/2016;01/02/2016;;;50;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2016;01/03/2016;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2016;01/03/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;30;Not Applicable;Not Applicable
Total;South Dakota;46;01/03/2016;01/03/2016;;;59;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2016;01/04/2016;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2016;01/04/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;26;Not Applicable;Not Applicable
Total;South Dakota;46;01/04/2016;01/04/2016;;;65;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2016;01/05/2016;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2016;01/05/2016;Chronic obstructive pulmonary disease, unspecified;J44.9;29;Not Applicable;Not Applicable
Total;South Dakota;46;01/05/2016;01/05/2016;;;60;Not Applicable;Not Applicable
