Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;Rhode Island;44;01/08/2014;01/08/2014;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;14;Not Applicable;Not Applicable
Total;Rhode Island;44;01/08/2014;01/08/2014;;;35;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;25;Not Applicable;Not Applicable
Total;Rhode Island;44;01/09/2014;01/09/2014;;;51;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;32;Not Applicable;Not Applicable
Total;Rhode Island;44;01/10/2014;01/10/2014;;;47;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;27;Not Applicable;Not Applicable
Total;Rhode Island;44;01/11/2014;01/11/2014;;;45;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;Rhode Island;44;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;34;Not Applicable;Not Applicable
Total;Rhode Island;44;01/12/2014;01/12/2014;;;65;Not Applicable;Not Applicable
Total;Rhode Island;44;;;;;681;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;73;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2014;01/01/2014;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;45;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;21;Not Applicable;Not Applicable
aaa;South Carolina;45;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;173;Not Applicable;Not Applicable
Total;South Carolina;45;01/01/2014;01/01/2014;;;381;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;58;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;33;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;South Carolina;45;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;176;Not Applicable;Not Applicable
Total;South Carolina;45;01/02/2014;01/02/2014;;;332;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;50;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2014;01/03/2014;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;29;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;179;Not Applicable;Not Applicable
aaa;South Carolina;45;01/03/2014;01/03/2014;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;South Carolina;45;01/03/2014;01/03/2014;;;327;Not Applicable;Not Applicable
aaa;South Carolina;45;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;49;Not Applicable;Not Applicable
aaa;South Carolina;45;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
aaa;South Carolina;45;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;11;Not Applicable;Not Applicable
aaa;South Carolina;45;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;158;Not Applicable;Not Applicable
Total;South Carolina;45;01/04/2014;01/04/2014;;;267;Not Applicable;Not Applicable
aaa;South Carolina;45;01/05/2014;01/05/2014;Pneumonia, unspecified;J18.9;57;Not Applicable;Not Applicable
aaa;South Carolina;45;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;38;Not Applicable;Not Applicable
aaa;South Carolina;45;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;184;Not Applicable;Not Applicable
Total;South Carolina;45;01/05/2014;01/05/2014;;;314;Not Applicable;Not Applicable
aaa;South Carolina;45;01/06/2014;01/06/2014;Pneumonia, unspecified;J18.9;31;Not Applicable;Not Applicable
aaa;South Carolina;45;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;20;Not Applicable;Not Applicable
aaa;South Carolina;45;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;145;Not Applicable;Not Applicable
Total;South Carolina;45;01/06/2014;01/06/2014;;;221;Not Applicable;Not Applicable
aaa;South Carolina;45;01/07/2014;01/07/2014;Pneumonia, unspecified;J18.9;33;Not Applicable;Not Applicable
aaa;South Carolina;45;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
aaa;South Carolina;45;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;155;Not Applicable;Not Applicable
Total;South Carolina;45;01/07/2014;01/07/2014;;;244;Not Applicable;Not Applicable
aaa;South Carolina;45;01/08/2014;01/08/2014;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;South Carolina;45;01/08/2014;01/08/2014;Emphysema, unspecified;J43.9;13;Not Applicable;Not Applicable
aaa;South Carolina;45;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;20;Not Applicable;Not Applicable
aaa;South Carolina;45;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;162;Not Applicable;Not Applicable
Total;South Carolina;45;01/08/2014;01/08/2014;;;261;Not Applicable;Not Applicable
aaa;South Carolina;45;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;34;Not Applicable;Not Applicable
aaa;South Carolina;45;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;29;Not Applicable;Not Applicable
aaa;South Carolina;45;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;118;Not Applicable;Not Applicable
Total;South Carolina;45;01/09/2014;01/09/2014;;;211;Not Applicable;Not Applicable
aaa;South Carolina;45;01/10/2014;01/10/2014;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;South Carolina;45;01/10/2014;01/10/2014;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;South Carolina;45;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;22;Not Applicable;Not Applicable
aaa;South Carolina;45;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;127;Not Applicable;Not Applicable
Total;South Carolina;45;01/10/2014;01/10/2014;;;229;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2014;01/11/2014;Pneumonia, unspecified;J18.9;48;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;28;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;185;Not Applicable;Not Applicable
Total;South Carolina;45;01/11/2014;01/11/2014;;;295;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2014;01/12/2014;Influenza with other respiratory manifestations, virus not identified;J11.1;11;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;62;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;205;Not Applicable;Not Applicable
Total;South Carolina;45;01/12/2014;01/12/2014;;;384;Not Applicable;Not Applicable
Total;South Carolina;45;;;;;3466;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;32;Not Applicable;Not Applicable
Total;South Dakota;46;01/01/2014;01/01/2014;;;64;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;19;Not Applicable;Not Applicable
Total;South Dakota;46;01/02/2014;01/02/2014;;;58;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;34;Not Applicable;Not Applicable
Total;South Dakota;46;01/03/2014;01/03/2014;;;67;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;10;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;25;Not Applicable;Not Applicable
Total;South Dakota;46;01/04/2014;01/04/2014;;;55;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2014;01/05/2014;Pneumonia, unspecified;J18.9;23;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;26;Not Applicable;Not Applicable
Total;South Dakota;46;01/05/2014;01/05/2014;;;62;Not Applicable;Not Applicable
aaa;South Dakota;46;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;18;Not Applicable;Not Applicable
Total;South Dakota;46;01/06/2014;01/06/2014;;;31;Not Applicable;Not Applicable
aaa;South Dakota;46;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;South Dakota;46;01/07/2014;01/07/2014;;;38;Not Applicable;Not Applicable
aaa;South Dakota;46;01/08/2014;01/08/2014;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;South Dakota;46;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;27;Not Applicable;Not Applicable
Total;South Dakota;46;01/08/2014;01/08/2014;;;50;Not Applicable;Not Applicable
aaa;South Dakota;46;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;South Dakota;46;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;23;Not Applicable;Not Applicable
Total;South Dakota;46;01/09/2014;01/09/2014;;;47;Not Applicable;Not Applicable
aaa;South Dakota;46;01/10/2014;01/10/2014;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;South Dakota;46;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;17;Not Applicable;Not Applicable
Total;South Dakota;46;01/10/2014;01/10/2014;;;40;Not Applicable;Not Applicable
aaa;South Dakota;46;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;South Dakota;46;01/11/2014;01/11/2014;;;44;Not Applicable;Not Applicable
aaa;South Dakota;46;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;South Dakota;46;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;35;Not Applicable;Not Applicable
Total;South Dakota;46;01/12/2014;01/12/2014;;;66;Not Applicable;Not Applicable
Total;South Dakota;46;;;;;622;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Influenza due to identified avian influenza virus;J09;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Influenza with pneumonia, influenza virus identified;J10.0;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Influenza with other respiratory manifestations, influenza virus identified;J10.1;10;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Influenza with pneumonia, virus not identified;J11.0;26;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Influenza with other respiratory manifestations, virus not identified;J11.1;11;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;168;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Emphysema, unspecified;J43.9;17;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;80;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;25;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;244;Not Applicable;Not Applicable
Total;Tennessee;47;01/01/2014;01/01/2014;;;638;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;113;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2014;01/02/2014;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;69;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;238;Not Applicable;Not Applicable
Total;Tennessee;47;01/02/2014;01/02/2014;;;510;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;113;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2014;01/03/2014;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;59;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;244;Not Applicable;Not Applicable
Total;Tennessee;47;01/03/2014;01/03/2014;;;470;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;109;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2014;01/04/2014;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;59;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;229;Not Applicable;Not Applicable
Total;Tennessee;47;01/04/2014;01/04/2014;;;456;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2014;01/05/2014;Pneumonia, unspecified;J18.9;117;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;50;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;255;Not Applicable;Not Applicable
Total;Tennessee;47;01/05/2014;01/05/2014;;;470;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2014;01/06/2014;Pneumonia, unspecified;J18.9;87;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;40;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2014;01/06/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;217;Not Applicable;Not Applicable
Total;Tennessee;47;01/06/2014;01/06/2014;;;378;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2014;01/07/2014;Pneumonia, unspecified;J18.9;80;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;49;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2014;01/07/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;223;Not Applicable;Not Applicable
Total;Tennessee;47;01/07/2014;01/07/2014;;;376;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2014;01/08/2014;Pneumonia, unspecified;J18.9;86;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2014;01/08/2014;Emphysema, unspecified;J43.9;16;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;47;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2014;01/08/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;190;Not Applicable;Not Applicable
Total;Tennessee;47;01/08/2014;01/08/2014;;;364;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2014;01/09/2014;Pneumonia, unspecified;J18.9;80;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2014;01/09/2014;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;43;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2014;01/09/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;235;Not Applicable;Not Applicable
Total;Tennessee;47;01/09/2014;01/09/2014;;;400;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2014;01/10/2014;Pneumonia, unspecified;J18.9;104;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2014;01/10/2014;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;51;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2014;01/10/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;245;Not Applicable;Not Applicable
Total;Tennessee;47;01/10/2014;01/10/2014;;;448;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2014;01/11/2014;Pneumonia, unspecified;J18.9;123;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2014;01/11/2014;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;49;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2014;01/11/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;242;Not Applicable;Not Applicable
Total;Tennessee;47;01/11/2014;01/11/2014;;;457;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2014;01/12/2014;Influenza with pneumonia, virus not identified;J11.0;19;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2014;01/12/2014;Influenza with other respiratory manifestations, virus not identified;J11.1;14;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2014;01/12/2014;Pneumonia, unspecified;J18.9;133;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2014;01/12/2014;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;66;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;26;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2014;01/12/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;281;Not Applicable;Not Applicable
Total;Tennessee;47;01/12/2014;01/12/2014;;;604;Not Applicable;Not Applicable
Total;Tennessee;47;;;;;5571;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Influenza due to identified avian influenza virus;J09;65;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Influenza with pneumonia, influenza virus identified;J10.0;42;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Influenza with other respiratory manifestations, influenza virus identified;J10.1;19;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Influenza with pneumonia, virus not identified;J11.0;88;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Influenza with other respiratory manifestations, virus not identified;J11.1;37;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Bronchopneumonia, unspecified;J18.0;13;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Lobar pneumonia, unspecified;J18.1;12;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Pneumonia, unspecified;J18.9;401;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Emphysema, unspecified;J43.9;44;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;189;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;62;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Other specified chronic obstructive pulmonary disease;J44.8;11;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;756;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2014;01/01/2014;Asthma, unspecified;J45.9;20;Not Applicable;Not Applicable
Total;Texas;48;01/01/2014;01/01/2014;;;1805;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2014;01/02/2014;Influenza with pneumonia, virus not identified;J11.0;19;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2014;01/02/2014;Lobar pneumonia, unspecified;J18.1;11;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2014;01/02/2014;Pneumonia, unspecified;J18.9;253;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2014;01/02/2014;Emphysema, unspecified;J43.9;29;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;130;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;40;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2014;01/02/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;591;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2014;01/02/2014;Asthma, unspecified;J45.9;12;Not Applicable;Not Applicable
Total;Texas;48;01/02/2014;01/02/2014;;;1159;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2014;01/03/2014;Pneumonia, unspecified;J18.9;257;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2014;01/03/2014;Emphysema, unspecified;J43.9;35;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;137;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;40;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2014;01/03/2014;Other specified chronic obstructive pulmonary disease;J44.8;16;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2014;01/03/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;683;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2014;01/03/2014;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2014;01/03/2014;Bronchiectasis;J47;10;Not Applicable;Not Applicable
Total;Texas;48;01/03/2014;01/03/2014;;;1254;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2014;01/04/2014;Pneumonia, unspecified;J18.9;230;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2014;01/04/2014;Emphysema, unspecified;J43.9;29;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;108;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;36;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2014;01/04/2014;Chronic obstructive pulmonary disease, unspecified;J44.9;626;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2014;01/04/2014;Asthma, unspecified;J45.9;16;Not Applicable;Not Applicable
Total;Texas;48;01/04/2014;01/04/2014;;;1088;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2014;01/05/2014;Lobar pneumonia, unspecified;J18.1;10;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2014;01/05/2014;Pneumonia, unspecified;J18.9;213;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2014;01/05/2014;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2014;01/05/2014;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;111;Not Applicable;Not Applicable
