Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;South Carolina;45;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;183;Not Applicable;Not Applicable
Total;South Carolina;45;01/10/2015;01/10/2015;;;306;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;52;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;23;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;South Carolina;45;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;166;Not Applicable;Not Applicable
Total;South Carolina;45;01/11/2015;01/11/2015;;;273;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;47;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2015;01/12/2015;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;30;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;South Carolina;45;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;208;Not Applicable;Not Applicable
Total;South Carolina;45;01/12/2015;01/12/2015;;;333;Not Applicable;Not Applicable
Total;South Carolina;45;;;;;3756;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;14;Not Applicable;Not Applicable
aaa;South Dakota;46;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;33;Not Applicable;Not Applicable
Total;South Dakota;46;01/01/2015;01/01/2015;;;87;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;South Dakota;46;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;31;Not Applicable;Not Applicable
Total;South Dakota;46;01/02/2015;01/02/2015;;;76;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;15;Not Applicable;Not Applicable
aaa;South Dakota;46;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;41;Not Applicable;Not Applicable
Total;South Dakota;46;01/03/2015;01/03/2015;;;91;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;South Dakota;46;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;37;Not Applicable;Not Applicable
Total;South Dakota;46;01/04/2015;01/04/2015;;;75;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;South Dakota;46;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;32;Not Applicable;Not Applicable
Total;South Dakota;46;01/05/2015;01/05/2015;;;64;Not Applicable;Not Applicable
aaa;South Dakota;46;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;14;Not Applicable;Not Applicable
aaa;South Dakota;46;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;South Dakota;46;01/06/2015;01/06/2015;;;51;Not Applicable;Not Applicable
aaa;South Dakota;46;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;21;Not Applicable;Not Applicable
Total;South Dakota;46;01/07/2015;01/07/2015;;;39;Not Applicable;Not Applicable
aaa;South Dakota;46;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;South Dakota;46;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;24;Not Applicable;Not Applicable
Total;South Dakota;46;01/08/2015;01/08/2015;;;49;Not Applicable;Not Applicable
aaa;South Dakota;46;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;11;Not Applicable;Not Applicable
aaa;South Dakota;46;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;South Dakota;46;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;21;Not Applicable;Not Applicable
Total;South Dakota;46;01/09/2015;01/09/2015;;;48;Not Applicable;Not Applicable
aaa;South Dakota;46;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;18;Not Applicable;Not Applicable
Total;South Dakota;46;01/10/2015;01/10/2015;;;35;Not Applicable;Not Applicable
aaa;South Dakota;46;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;13;Not Applicable;Not Applicable
aaa;South Dakota;46;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;19;Not Applicable;Not Applicable
Total;South Dakota;46;01/11/2015;01/11/2015;;;47;Not Applicable;Not Applicable
aaa;South Dakota;46;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;11;Not Applicable;Not Applicable
aaa;South Dakota;46;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;27;Not Applicable;Not Applicable
Total;South Dakota;46;01/12/2015;01/12/2015;;;53;Not Applicable;Not Applicable
Total;South Dakota;46;;;;;715;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2015;01/01/2015;Influenza with pneumonia, influenza virus identified;J10.0;17;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2015;01/01/2015;Influenza with pneumonia, virus not identified;J11.0;31;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;29;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;173;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2015;01/01/2015;Emphysema, unspecified;J43.9;16;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;83;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;22;Not Applicable;Not Applicable
aaa;Tennessee;47;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;323;Not Applicable;Not Applicable
Total;Tennessee;47;01/01/2015;01/01/2015;;;735;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2015;01/02/2015;Influenza with pneumonia, virus not identified;J11.0;11;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;169;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2015;01/02/2015;Emphysema, unspecified;J43.9;18;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;51;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;293;Not Applicable;Not Applicable
Total;Tennessee;47;01/02/2015;01/02/2015;;;595;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;151;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2015;01/03/2015;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;63;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;31;Not Applicable;Not Applicable
aaa;Tennessee;47;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;249;Not Applicable;Not Applicable
Total;Tennessee;47;01/03/2015;01/03/2015;;;543;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;123;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2015;01/04/2015;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;56;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;21;Not Applicable;Not Applicable
aaa;Tennessee;47;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;267;Not Applicable;Not Applicable
Total;Tennessee;47;01/04/2015;01/04/2015;;;499;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;113;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2015;01/05/2015;Emphysema, unspecified;J43.9;18;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;58;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Tennessee;47;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;267;Not Applicable;Not Applicable
Total;Tennessee;47;01/05/2015;01/05/2015;;;494;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;102;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2015;01/06/2015;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;50;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Tennessee;47;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;256;Not Applicable;Not Applicable
Total;Tennessee;47;01/06/2015;01/06/2015;;;457;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;86;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;Tennessee;47;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;265;Not Applicable;Not Applicable
Total;Tennessee;47;01/07/2015;01/07/2015;;;426;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;81;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;48;Not Applicable;Not Applicable
aaa;Tennessee;47;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;215;Not Applicable;Not Applicable
Total;Tennessee;47;01/08/2015;01/08/2015;;;380;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;111;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2015;01/09/2015;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;41;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;236;Not Applicable;Not Applicable
Total;Tennessee;47;01/09/2015;01/09/2015;;;434;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;104;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2015;01/10/2015;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;53;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;Tennessee;47;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;207;Not Applicable;Not Applicable
Total;Tennessee;47;01/10/2015;01/10/2015;;;416;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;120;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2015;01/11/2015;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;42;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Tennessee;47;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;254;Not Applicable;Not Applicable
Total;Tennessee;47;01/11/2015;01/11/2015;;;459;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2015;01/12/2015;Bacterial pneumonia, unspecified;J15.9;11;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;128;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;48;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Tennessee;47;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;292;Not Applicable;Not Applicable
Total;Tennessee;47;01/12/2015;01/12/2015;;;524;Not Applicable;Not Applicable
Total;Tennessee;47;;;;;5962;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Influenza with pneumonia, influenza virus identified;J10.0;32;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, influenza virus identified;J10.1;20;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Influenza with pneumonia, virus not identified;J11.0;45;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;36;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Bronchopneumonia, unspecified;J18.0;10;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Lobar pneumonia, unspecified;J18.1;11;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;354;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Emphysema, unspecified;J43.9;53;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;198;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;55;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Other specified chronic obstructive pulmonary disease;J44.8;10;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;795;Not Applicable;Not Applicable
aaa;Texas;48;01/01/2015;01/01/2015;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
Total;Texas;48;01/01/2015;01/01/2015;;;1682;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Influenza with pneumonia, influenza virus identified;J10.0;15;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Influenza with pneumonia, virus not identified;J11.0;25;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;11;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Lobar pneumonia, unspecified;J18.1;10;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;229;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Emphysema, unspecified;J43.9;38;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;138;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;36;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;649;Not Applicable;Not Applicable
aaa;Texas;48;01/02/2015;01/02/2015;Asthma, unspecified;J45.9;16;Not Applicable;Not Applicable
Total;Texas;48;01/02/2015;01/02/2015;;;1216;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;294;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2015;01/03/2015;Emphysema, unspecified;J43.9;43;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;171;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;42;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2015;01/03/2015;Other specified chronic obstructive pulmonary disease;J44.8;12;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;734;Not Applicable;Not Applicable
aaa;Texas;48;01/03/2015;01/03/2015;Asthma, unspecified;J45.9;13;Not Applicable;Not Applicable
Total;Texas;48;01/03/2015;01/03/2015;;;1378;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2015;01/04/2015;Lobar pneumonia, unspecified;J18.1;12;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;204;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2015;01/04/2015;Emphysema, unspecified;J43.9;40;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;140;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;37;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2015;01/04/2015;Other specified chronic obstructive pulmonary disease;J44.8;17;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;656;Not Applicable;Not Applicable
aaa;Texas;48;01/04/2015;01/04/2015;Asthma, unspecified;J45.9;17;Not Applicable;Not Applicable
Total;Texas;48;01/04/2015;01/04/2015;;;1147;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;217;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2015;01/05/2015;Emphysema, unspecified;J43.9;35;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;129;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;41;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2015;01/05/2015;Other specified chronic obstructive pulmonary disease;J44.8;12;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;666;Not Applicable;Not Applicable
aaa;Texas;48;01/05/2015;01/05/2015;Asthma, unspecified;J45.9;18;Not Applicable;Not Applicable
Total;Texas;48;01/05/2015;01/05/2015;;;1162;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2015;01/06/2015;Lobar pneumonia, unspecified;J18.1;10;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;188;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2015;01/06/2015;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;118;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;23;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2015;01/06/2015;Other specified chronic obstructive pulmonary disease;J44.8;10;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;616;Not Applicable;Not Applicable
aaa;Texas;48;01/06/2015;01/06/2015;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
Total;Texas;48;01/06/2015;01/06/2015;;;1042;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;200;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2015;01/07/2015;Emphysema, unspecified;J43.9;27;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;71;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;23;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2015;01/07/2015;Other specified chronic obstructive pulmonary disease;J44.8;12;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;542;Not Applicable;Not Applicable
aaa;Texas;48;01/07/2015;01/07/2015;Asthma, unspecified;J45.9;18;Not Applicable;Not Applicable
Total;Texas;48;01/07/2015;01/07/2015;;;921;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;175;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2015;01/08/2015;Emphysema, unspecified;J43.9;34;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;88;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2015;01/08/2015;Other specified chronic obstructive pulmonary disease;J44.8;13;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;503;Not Applicable;Not Applicable
aaa;Texas;48;01/08/2015;01/08/2015;Asthma, unspecified;J45.9;13;Not Applicable;Not Applicable
Total;Texas;48;01/08/2015;01/08/2015;;;874;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;149;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2015;01/09/2015;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;102;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;554;Not Applicable;Not Applicable
aaa;Texas;48;01/09/2015;01/09/2015;Asthma, unspecified;J45.9;16;Not Applicable;Not Applicable
Total;Texas;48;01/09/2015;01/09/2015;;;896;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;186;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2015;01/10/2015;Emphysema, unspecified;J43.9;25;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;102;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;29;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;599;Not Applicable;Not Applicable
aaa;Texas;48;01/10/2015;01/10/2015;Asthma, unspecified;J45.9;21;Not Applicable;Not Applicable
Total;Texas;48;01/10/2015;01/10/2015;;;1005;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;190;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2015;01/11/2015;Emphysema, unspecified;J43.9;36;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;104;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;29;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2015;01/11/2015;Other specified chronic obstructive pulmonary disease;J44.8;10;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;555;Not Applicable;Not Applicable
aaa;Texas;48;01/11/2015;01/11/2015;Asthma, unspecified;J45.9;10;Not Applicable;Not Applicable
Total;Texas;48;01/11/2015;01/11/2015;;;980;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2015;01/12/2015;Bronchopneumonia, unspecified;J18.0;10;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;238;Not Applicable;Not Applicable
